Treatment,Plot,TreeID_clean,Species_clean,DBH_timeframe,dbh,Year,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment_raw,PFT_simple,start_year_raw,end_year_raw
Burn+Thin,bc1,bc1_626,cade,DBH_1PostRX,27.1,2018,2.0,2.0,-1.8999999999999984,-0.9499999999999992,2016.0,2018,0,cedar,0,27.1,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_657,cade,DBH_1PostRX,141.0,2018,1.0,2.0,3.5999999999999943,1.7999999999999972,2016.0,2018,0,cedar,0,141.0,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_680,cade,DBH_1PostRX,187.7,2018,1.0,2.0,-2.300000000000012,-1.1500000000000057,2016.0,2018,0,cedar,0,187.7,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_693,cade,DBH_1PostRX,28.0,2018,1.0,2.0,0.1000000000000014,0.0500000000000007,2016.0,2018,0,cedar,0,28.0,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_694,cade,DBH_1PostRX,119.0,2018,1.0,2.0,1.5,0.75,2016.0,2018,0,cedar,0,119.0,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_701,abco,DBH_1PostRX,27.6,2018,1.0,2.0,1.3000000000000007,0.6500000000000004,2016.0,2018,0,fir,0,27.6,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_730,cade,DBH_1PostRX,33.1,2018,1.0,2.0,0.6000000000000014,0.3000000000000007,2016.0,2018,0,cedar,0,33.1,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_751,cade,DBH_1PostRX,109.2,2018,1.0,2.0,-0.3999999999999915,-0.1999999999999957,2016.0,2018,0,cedar,0,109.2,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_762,abco,DBH_1PostRX,24.8,2018,1.0,2.0,-0.0999999999999978,-0.0499999999999989,2016.0,2018,0,fir,0,24.8,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_780,abma,DBH_1PostRX,17.0,2018,2.0,2.0,-2.8000000000000007,-1.4000000000000004,2016.0,2018,0,fir,0,17.0,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_784,cade,DBH_1PostRX,28.6,2018,1.0,2.0,1.5,0.75,2016.0,2018,0,cedar,0,28.6,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_786,cade,DBH_1PostRX,33.6,2018,1.0,2.0,1.1000000000000014,0.5500000000000007,2016.0,2018,0,cedar,0,33.6,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_802,abco,DBH_1PostRX,27.6,2018,1.0,2.0,1.1000000000000014,0.5500000000000007,2016.0,2018,0,fir,0,27.6,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_803,cade,DBH_1PostRX,41.7,2018,1.0,2.0,0.5,0.25,2016.0,2018,0,cedar,0,41.7,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_810,cade,DBH_1PostRX,21.9,2018,1.0,2.0,1.1999999999999993,0.5999999999999996,2016.0,2018,0,cedar,0,21.9,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_811,cade,DBH_1PostRX,29.7,2018,1.0,2.0,1.3000000000000007,0.6500000000000004,2016.0,2018,0,cedar,0,29.7,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_831,pije,DBH_1PostRX,133.5,2018,1.0,1.0,-4.800000000000011,-4.800000000000011,2017.0,2018,0,yellow_pine,0,133.5,Burn/Understory Thin,pine,2017.0,2018
Burn+Thin,bc1,bc1_857,abco,DBH_1PostRX,29.5,2018,1.0,2.0,0.8000000000000007,0.4000000000000003,2016.0,2018,0,fir,0,29.5,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_870,abco,DBH_1PostRX,20.8,2018,1.0,2.0,0.1000000000000014,0.0500000000000007,2016.0,2018,0,fir,0,20.8,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_871,abco,DBH_1PostRX,17.6,2018,1.0,2.0,-0.7999999999999972,-0.3999999999999986,2016.0,2018,0,fir,0,17.6,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_886,cade,DBH_1PostRX,32.5,2018,1.0,2.0,1.6000000000000014,0.8000000000000007,2016.0,2018,0,cedar,0,32.5,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_902,abco,DBH_1PostRX,22.0,2018,2.0,2.0,1.3999999999999986,0.6999999999999993,2016.0,2018,0,fir,0,22.0,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_912,abma,DBH_1PostRX,23.9,2018,1.0,2.0,1.5,0.75,2016.0,2018,0,fir,0,23.9,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_913,cade,DBH_1PostRX,124.3,2018,1.0,2.0,0.2999999999999971,0.1499999999999985,2016.0,2018,0,cedar,0,124.3,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_917,abco,DBH_1PostRX,78.4,2018,1.0,1.0,2.6000000000000085,2.6000000000000085,2017.0,2018,0,fir,0,78.4,Burn/Understory Thin,fir,2017.0,2018
Burn+Thin,bc1,bc1_925,abco,DBH_1PostRX,89.2,2018,2.0,2.0,0.7000000000000028,0.3500000000000014,2016.0,2018,0,fir,0,89.2,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_933,abco,DBH_1PostRX,33.3,2018,1.0,2.0,1.6999999999999955,0.8499999999999979,2016.0,2018,0,fir,0,33.3,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_950,abco,DBH_1PostRX,28.1,2018,2.0,2.0,0.7000000000000028,0.3500000000000014,2016.0,2018,0,fir,0,28.1,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_954,abco,DBH_1PostRX,109.5,2018,2.0,2.0,-4.5,-2.25,2016.0,2018,0,fir,0,109.5,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_955,cade,DBH_1PostRX,22.0,2018,1.0,2.0,3.0,1.5,2016.0,2018,0,cedar,0,22.0,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_962,abco,DBH_1PostRX,33.6,2018,1.0,2.0,2.3000000000000007,1.1500000000000004,2016.0,2018,0,fir,0,33.6,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_963,abco,DBH_1PostRX,33.6,2018,1.0,2.0,3.900000000000002,1.950000000000001,2016.0,2018,0,fir,0,33.6,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_968,abco,DBH_1PostRX,26.1,2018,1.0,2.0,1.6000000000000014,0.8000000000000007,2016.0,2018,0,fir,0,26.1,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_978,abco,DBH_1PostRX,84.4,2018,1.0,2.0,-1.8999999999999917,-0.9499999999999956,2016.0,2018,0,fir,0,84.4,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_990,cade,DBH_1PostRX,18.7,2018,1.0,2.0,0.8000000000000007,0.4000000000000003,2016.0,2018,0,cedar,0,18.7,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_996,cade,DBH_1PostRX,22.9,2018,1.0,2.0,-0.5,-0.25,2016.0,2018,0,cedar,0,22.9,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_997,cade,DBH_1PostRX,24.5,2018,1.0,2.0,-0.8000000000000007,-0.4000000000000003,2016.0,2018,0,cedar,0,24.5,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_1016,abco,DBH_1PostRX,26.2,2018,1.0,2.0,0.3000000000000007,0.1500000000000003,2016.0,2018,0,fir,0,26.2,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_1020,cade,DBH_1PostRX,28.0,2018,1.0,2.0,0.5,0.25,2016.0,2018,0,cedar,0,28.0,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_1028,abco,DBH_1PostRX,34.0,2018,1.0,2.0,2.1000000000000014,1.0500000000000007,2016.0,2018,0,fir,0,34.0,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_1031,abco,DBH_1PostRX,33.3,2018,2.0,2.0,2.299999999999997,1.1499999999999986,2016.0,2018,0,fir,0,33.3,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_1032,abco,DBH_1PostRX,25.5,2018,2.0,2.0,-0.8000000000000007,-0.4000000000000003,2016.0,2018,0,fir,0,25.5,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_1033,abco,DBH_1PostRX,23.2,2018,2.0,2.0,0.8000000000000007,0.4000000000000003,2016.0,2018,0,fir,0,23.2,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_1043,abco,DBH_1PostRX,30.5,2018,1.0,2.0,1.3000000000000007,0.6500000000000004,2016.0,2018,0,fir,0,30.5,Burn/Understory Thin,fir,2016.0,2018
Burn+Thin,bc1,bc1_1056,cade,DBH_1PostRX,32.8,2018,1.0,2.0,2.199999999999996,1.099999999999998,2016.0,2018,0,cedar,0,32.8,Burn/Understory Thin,cedar,2016.0,2018
Burn+Thin,bc1,bc1_1103,cade,DBH_1PostRX,32.5,2018,1.0,2.0,1.8000000000000007,0.9000000000000004,2016.0,2018,0,cedar,0,32.5,Burn/Understory Thin,cedar,2016.0,2018
